ServiceID,CustomerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
15987,2761-OCIAX,Yes,No,Fiber optic,No,Yes,No,No,No,No
15988,2761-XECQW,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
15989,2770-NSVDG,No,No phone service,DSL,No,No,Yes,No,No,No
15990,2773-MADBQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
15991,2773-OVBPK,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
15992,2774-LVQUS,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
15993,2775-SEFEE,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
15994,2777-PHDEI,Yes,No,Fiber optic,No,No,No,No,Yes,No
15995,2778-OCLGR,No,No phone service,DSL,Yes,No,No,No,No,Yes
15996,2782-JEEBU,No,No phone service,DSL,No,Yes,No,Yes,No,No
15997,2782-LFZVW,Yes,Yes,DSL,No,No,No,No,No,Yes
15998,2786-GCDPI,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
15999,2788-CJQAQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16000,2789-CZANW,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
16001,2789-HQBOU,Yes,No,Fiber optic,No,No,No,No,No,Yes
16002,2790-XUYMV,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
16003,2791-SFVEW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16004,2792-LSHWX,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
16005,2792-VPPET,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16006,2794-XIMMO,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
16007,2796-NNUFI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16008,2796-UUZZO,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
16009,2798-NYLMZ,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
16010,2799-ARNLO,Yes,No,Fiber optic,No,No,No,No,No,No
16011,2799-TSLAG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16012,2800-QQUSO,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
16013,2800-VEQXM,Yes,No,Fiber optic,No,No,Yes,No,No,No
16014,2801-NISEI,Yes,No,DSL,Yes,No,No,Yes,No,No
16015,2804-ETQDK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16016,2805-AUFQN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16017,2805-EDJPQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
16018,2806-MLNTI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
16019,2808-CHTDM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16020,2809-ILCYT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16021,2809-ZMYOQ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
16022,2810-FTLEM,Yes,No,DSL,Yes,No,No,No,No,No
16023,2811-POVEX,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
16024,2812-ENYMO,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes
16025,2812-REYAT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16026,2812-SFXMJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16027,2815-CPTUL,Yes,No,Fiber optic,No,No,No,No,No,No
16028,2817-LVCPP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16029,2817-NTQDO,No,No phone service,DSL,Yes,No,No,Yes,Yes,No
16030,2819-GWENI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16031,2821-WARNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16032,2823-LKABH,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
16033,2824-DXNKN,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No
16034,2824-MYYBN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16035,2826-DXLQO,No,No phone service,DSL,Yes,No,No,No,No,No
16036,2826-UWHIS,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
16037,2828-SLQPF,Yes,No,DSL,No,No,No,No,No,No
16038,2829-HYVZP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16039,2830-LEWOA,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
16040,2831-EBWRN,Yes,No,DSL,No,No,No,No,No,No
16041,2832-KJCRD,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
16042,2832-SCUCO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16043,2833-SLKDQ,Yes,No,DSL,No,No,No,No,No,No
16044,2834-JKOOW,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
16045,2834-JRTUA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
16046,2834-SPCJV,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
16047,2839-RFSQE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16048,2840-XANRC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
16049,2842-BCQGE,Yes,Yes,Fiber optic,No,No,No,No,No,No
16050,2842-JTCCU,Yes,No,DSL,No,No,No,No,No,No
16051,2843-CQMEG,Yes,No,DSL,No,Yes,No,No,No,No
16052,2845-AFFTX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
16053,2845-HSJCY,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
16054,2845-KDHVX,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes
16055,2848-YXSMW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16056,2851-MMUTZ,Yes,No,DSL,No,Yes,No,Yes,No,No
16057,2851-STERV,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
16058,2853-CWQFQ,Yes,No,DSL,No,No,No,Yes,No,Yes
16059,2856-HYAPG,Yes,No,Fiber optic,No,No,No,No,No,No
16060,2856-NNASM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
16061,2858-EIMXH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16062,2858-MOFSQ,Yes,Yes,DSL,No,No,Yes,No,No,No
16063,2860-RANUS,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16064,2862-JVEOY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16065,2862-PFNIK,No,No phone service,DSL,No,No,No,No,No,No
16066,2863-IMQDR,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
16067,2865-TCHJW,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
16068,2866-IKBTM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16069,2867-UIMSS,Yes,No,Fiber optic,No,No,No,No,No,Yes
16070,2868-LLSKM,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
16071,2868-MZAGQ,Yes,No,Fiber optic,No,No,No,No,No,Yes
16072,2868-SNELZ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
16073,2869-ADAWR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
16074,2873-ZLIWT,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
16075,2874-YXVVA,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
16076,2876-GZYZC,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16077,2876-VBBBL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16078,2877-VDUER,No,No phone service,DSL,No,No,No,Yes,Yes,No
16079,2878-DHMIN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16080,2878-RMWXY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
16081,2880-FPNAE,Yes,No,Fiber optic,No,No,Yes,No,No,No
16082,2882-DDZPG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16083,2882-WDTBA,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
16084,2883-ILGWO,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
16085,2884-GBPFB,Yes,No,Fiber optic,No,No,No,No,No,No
16086,2885-HIJDH,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
16087,2886-KEFUM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
16088,2887-JPYLU,Yes,No,DSL,No,No,No,No,No,No
16089,2888-ADFAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16090,2889-FPWRM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
16091,2890-WFBHU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
16092,2892-GESUL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16093,2894-QOJRX,No,No phone service,DSL,No,No,No,No,Yes,No
16094,2896-TBNBE,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
16095,2897-DOVND,Yes,No,Fiber optic,No,No,No,No,No,No
16096,2898-LSJGD,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
16097,2898-MRKPI,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
16098,2900-PHPLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16099,2903-YYTBW,Yes,No,DSL,No,No,No,No,No,No
16100,2904-GGUAZ,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
16101,2905-KFQUV,Yes,No,Fiber optic,No,No,No,No,No,No
16102,2907-ILJBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16103,2908-WGAXL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16104,2908-ZTPNF,No,No phone service,DSL,No,Yes,No,Yes,No,No
16105,2911-IJORQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
16106,2911-UREFD,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
16107,2911-WDXMV,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
16108,2916-BQZLN,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
16109,2919-HBCJO,Yes,No,Fiber optic,No,Yes,No,No,No,No
16110,2920-RNCEZ,Yes,No,Fiber optic,No,No,No,No,No,No
16111,2921-XWDJH,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
16112,2923-ARZLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16113,2924-KHUVI,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
16114,2925-MXLSX,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No
16115,2925-VDZHY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
16116,2926-JEJJC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16117,2927-CVULT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
16118,2927-QRRQV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
16119,2928-HLDBA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16120,2929-ERCFZ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
16121,2929-QNSRW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
16122,2930-UOTMB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
16123,2931-FSOHN,Yes,No,DSL,No,Yes,No,No,Yes,No
16124,2931-SVLTV,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
16125,2931-VUVJN,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
16126,2931-XIQBR,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
16127,2933-FILNV,No,No phone service,DSL,No,No,No,No,No,No
16128,2933-XEUJM,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
16129,2937-FTHUR,Yes,Yes,DSL,Yes,No,No,No,No,Yes
16130,2946-KIQSP,No,No phone service,DSL,No,No,Yes,Yes,No,No
16131,2947-DOMLJ,Yes,No,DSL,Yes,No,No,No,No,No
16132,2951-QOQTK,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
16133,2952-QAYZF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
16134,2954-PIBKO,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
16135,2955-BJZHG,Yes,No,Fiber optic,No,No,No,No,Yes,No
16136,2955-PSXOE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16137,2956-GGUCQ,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
16138,2957-JIRMN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
16139,2957-LOLHO,Yes,No,DSL,No,No,No,No,No,No
16140,2958-NHPPS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16141,2959-EEXWB,No,No phone service,DSL,Yes,No,No,No,Yes,Yes
16142,2959-FENLU,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
16143,2959-MJHIC,Yes,No,Fiber optic,No,No,No,No,Yes,No
16144,2960-NKRSO,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
16145,2961-VNFKL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16146,2962-XPMCQ,Yes,No,DSL,No,No,No,No,No,No
16147,2967-MXRAV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16148,2968-SSGAA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
16149,2969-QWUBZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
16150,2969-VAPYH,Yes,No,DSL,Yes,Yes,No,Yes,No,No
16151,2969-WGHQO,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
16152,2971-SGAFL,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
16153,2972-YDYUW,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
16154,2974-GGUXS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
16155,2977-CEBSX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
16156,2978-XXSOG,Yes,Yes,DSL,Yes,No,No,Yes,No,No
16157,2979-SXESE,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
16158,2982-IHMFT,Yes,Yes,Fiber optic,No,No,No,No,No,No
16159,2982-VPSGI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16160,2983-ZANRP,Yes,No,Fiber optic,No,Yes,No,No,No,No
16161,2984-AFWNC,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
16162,2984-MIIZL,Yes,No,Fiber optic,No,No,Yes,No,No,No
16163,2984-RGEYA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16164,2984-TBYKU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
16165,2985-FMWYF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16166,2985-JUUBZ,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
16167,2987-BJXIK,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
16168,2988-GBIVW,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
16169,2988-PLAHS,Yes,No,DSL,No,No,Yes,No,Yes,Yes
16170,2988-QRAJY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
16171,2990-HWIML,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
16172,2990-IAJSV,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
16173,2990-OGYTD,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
16174,2995-UPRYS,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
16175,2995-YWTCD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16176,2996-XAUVF,No,No phone service,DSL,No,No,No,Yes,No,Yes
16177,2999-AANRQ,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
16178,3001-CBHLQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
16179,3001-UNBTL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
16180,3002-WQZWT,Yes,Yes,Fiber optic,No,No,No,No,No,No
16181,3003-CMDUU,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
16182,3005-NFMTA,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
16183,3005-TYFRD,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
16184,3006-XIMLN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16185,3007-FDPEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16186,3009-JWMPU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
16187,3011-WQKSZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16188,3012-VFFMN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16189,3014-WJKSM,Yes,No,Fiber optic,No,No,Yes,No,No,No
16190,3016-KSVCP,No,No phone service,DSL,No,No,No,No,Yes,No
16191,3018-TFTSU,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
16192,3021-VLNRJ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
16193,3022-BEXHZ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
16194,3023-GFLBR,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16195,3026-ATZYV,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
16196,3027-YNWZU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16197,3027-ZTDHO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
16198,3030-YDNRM,Yes,Yes,Fiber optic,No,No,No,No,No,No
16199,3030-YZADT,Yes,No,DSL,No,No,No,No,No,No
16200,3030-ZKIWL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16201,3034-ZBEQN,No,No phone service,DSL,No,Yes,Yes,No,No,No
16202,3038-PQIUY,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
16203,3039-MJSLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16204,3043-SUDUA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16205,3043-TYBNO,Yes,No,DSL,No,No,No,Yes,No,Yes
16206,3045-XETSH,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
16207,3049-NDXFL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16208,3049-SOLAY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16209,3050-GBUSH,No,No phone service,DSL,No,No,No,No,Yes,No
16210,3050-RLLXC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
16211,3055-MJDSB,No,No phone service,DSL,No,No,No,No,No,No
16212,3055-OYMSE,Yes,No,Fiber optic,No,Yes,No,No,No,No
16213,3055-VTCGS,Yes,No,DSL,No,No,Yes,No,No,Yes
16214,3057-VJJQE,Yes,Yes,DSL,Yes,No,No,No,No,No
16215,3058-HJCUY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
16216,3058-WQDRE,No,No phone service,DSL,No,No,No,No,No,No
16217,3059-NGMXB,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
16218,3061-BCKYI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16219,3062-ICYZQ,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
16220,3063-QFSZL,Yes,No,DSL,No,No,No,No,No,Yes
16221,3066-RRJIO,Yes,No,Fiber optic,No,No,No,No,No,No
16222,3067-SVMTC,Yes,No,DSL,Yes,No,No,Yes,No,No
16223,3068-OMWZA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
16224,3069-SSVSN,No,No phone service,DSL,No,No,No,No,No,No
16225,3070-BDOQC,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
16226,3070-DVEYC,Yes,Yes,Fiber optic,No,No,No,No,No,No
16227,3070-FNFZQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16228,3071-MVJCD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
16229,3071-VBYPO,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No
16230,3074-GQWYX,Yes,Yes,Fiber optic,No,No,No,No,No,No
16231,3077-RSNTJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16232,3078-ZKNTS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16233,3079-BCHLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16234,3082-VQXNH,No,No phone service,DSL,No,Yes,No,No,No,No
16235,3082-WQRVY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16236,3082-YVEKW,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
16237,3084-DOWLE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
16238,3085-QUOZK,Yes,No,DSL,No,No,No,No,No,No
16239,3086-RUCRN,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
16240,3088-FVYWK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16241,3088-LHEFH,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
16242,3090-HAWSU,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
16243,3090-LETTY,Yes,Yes,DSL,Yes,Yes,No,No,No,No
16244,3090-QFUVD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16245,3091-FYHKI,No,No phone service,DSL,No,No,No,No,No,Yes
16246,3092-IGHWF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
16247,3094-JOJAI,Yes,Yes,Fiber optic,No,No,No,No,No,No
16248,3096-GKWEB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
16249,3096-IZETN,Yes,No,Fiber optic,No,No,No,No,No,Yes
16250,3096-JRDSO,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
16251,3096-WPXBT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
16252,3096-YXENJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
16253,3097-FQTVJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16254,3097-IDVPU,Yes,Yes,DSL,No,No,No,No,No,No
16255,3097-NNSPB,Yes,No,DSL,No,Yes,No,No,No,No
16256,3097-NQYSN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
16257,3097-PYWXL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16258,3099-OONVS,Yes,No,DSL,Yes,No,No,Yes,No,No
16259,3104-OWCGK,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
16260,3106-ULWFW,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
16261,3108-PCCGG,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
16262,3113-IWHLC,Yes,No,DSL,Yes,No,Yes,No,No,No
16263,3115-CZMZD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
16264,3115-JPJDD,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
16265,3118-UHVVQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
