ContractID,CustomerID,Contract,PaperlessBilling,PaymentMethod
23333,3158-MOERK,Month-to-month,Yes,Electronic check
23334,3160-TYXLT,Month-to-month,Yes,Bank transfer (automatic)
23335,3161-GETRM,Month-to-month,Yes,Credit card (automatic)
23336,3161-ONRWK,One year,Yes,Bank transfer (automatic)
23337,3162-KKZXO,One year,Yes,Electronic check
23338,3162-ZJZFU,Month-to-month,Yes,Electronic check
23339,3164-AALRN,One year,Yes,Mailed check
23340,3164-YAXFY,Month-to-month,Yes,Electronic check
23341,3165-HDOEW,Month-to-month,Yes,Mailed check
23342,3166-PNEOF,Two year,No,Credit card (automatic)
23343,3167-SNQPL,Month-to-month,No,Electronic check
23344,3170-GWYKC,Month-to-month,Yes,Bank transfer (automatic)
23345,3170-NMYVV,Two year,No,Bank transfer (automatic)
23346,3173-NVMPX,Month-to-month,Yes,Mailed check
23347,3173-WSSUE,Two year,No,Credit card (automatic)
23348,3174-AKMAS,Two year,Yes,Credit card (automatic)
23349,3174-RKMOW,Month-to-month,Yes,Electronic check
23350,3177-LASXD,Month-to-month,No,Electronic check
23351,3178-CIFOT,One year,Yes,Credit card (automatic)
23352,3178-FESZO,Month-to-month,Yes,Credit card (automatic)
23353,3179-GBRWV,Month-to-month,Yes,Bank transfer (automatic)
23354,3181-MIZBN,Month-to-month,No,Electronic check
23355,3181-VTHOE,One year,Yes,Bank transfer (automatic)
23356,3186-AJIEK,Two year,Yes,Bank transfer (automatic)
23357,3186-BAXNB,Month-to-month,No,Electronic check
23358,3190-FZATL,Month-to-month,No,Mailed check
23359,3190-ITQXP,Two year,No,Bank transfer (automatic)
23360,3190-XFANI,One year,Yes,Bank transfer (automatic)
23361,3191-CSNMG,Month-to-month,Yes,Electronic check
23362,3192-LNKRK,Month-to-month,Yes,Mailed check
23363,3192-NQECA,Two year,Yes,Bank transfer (automatic)
23364,3194-ORPIK,Month-to-month,Yes,Bank transfer (automatic)
23365,3195-TQDZX,Month-to-month,Yes,Electronic check
23366,3196-NVXLZ,Month-to-month,Yes,Mailed check
23367,3197-ARFOY,Month-to-month,Yes,Mailed check
23368,3197-NNYNB,Two year,No,Credit card (automatic)
23369,3198-VELRD,Month-to-month,Yes,Bank transfer (automatic)
23370,3199-NPKCN,One year,Yes,Electronic check
23371,3199-XGZCY,Month-to-month,Yes,Electronic check
23372,3200-MNQTF,Two year,No,Credit card (automatic)
23373,3205-MXZRA,One year,No,Credit card (automatic)
23374,3207-OYBWH,Month-to-month,Yes,Bank transfer (automatic)
23375,3208-YPIOE,Month-to-month,No,Electronic check
23376,3209-ZPKFI,Month-to-month,No,Electronic check
23377,3211-AAPKX,Month-to-month,Yes,Mailed check
23378,3211-ILJTT,Month-to-month,Yes,Bank transfer (automatic)
23379,3212-KXOCR,Two year,No,Bank transfer (automatic)
23380,3213-VVOLG,Two year,No,Mailed check
23381,3214-IYUUQ,One year,No,Bank transfer (automatic)
23382,3217-FZDMN,Month-to-month,Yes,Credit card (automatic)
23383,3219-JQRSL,Two year,No,Credit card (automatic)
23384,3221-CJMSG,Month-to-month,Yes,Credit card (automatic)
23385,3223-DWFIO,Month-to-month,No,Electronic check
23386,3223-WZWJM,Month-to-month,Yes,Electronic check
23387,3224-DFQNQ,One year,No,Electronic check
23388,3227-WLKLI,Two year,No,Bank transfer (automatic)
23389,3229-USWAR,One year,Yes,Bank transfer (automatic)
23390,3230-IUALN,Two year,Yes,Mailed check
23391,3230-JCNZS,Two year,Yes,Credit card (automatic)
23392,3230-WYKIR,One year,Yes,Credit card (automatic)
23393,3234-VKACU,Month-to-month,No,Electronic check
23394,3235-ETOOB,Month-to-month,Yes,Electronic check
23395,3237-AJGEH,Month-to-month,Yes,Mailed check
23396,3239-TPHPZ,Two year,Yes,Electronic check
23397,3243-ZHOHY,One year,No,Mailed check
23398,3244-CQPHU,Two year,Yes,Bank transfer (automatic)
23399,3244-DCJWY,Month-to-month,Yes,Electronic check
23400,3247-MHJKM,Month-to-month,No,Mailed check
23401,3247-ZVOUO,Month-to-month,No,Electronic check
23402,3249-VHRIP,Two year,Yes,Credit card (automatic)
23403,3249-ZPQRG,Month-to-month,No,Electronic check
23404,3251-YMVWZ,One year,No,Bank transfer (automatic)
23405,3253-HKOKL,One year,No,Electronic check
23406,3254-YRILK,Month-to-month,Yes,Electronic check
23407,3255-GRXMG,Month-to-month,Yes,Credit card (automatic)
23408,3256-EZDBI,Month-to-month,Yes,Credit card (automatic)
23409,3258-SANFR,Month-to-month,No,Credit card (automatic)
23410,3258-SYSWS,Two year,No,Bank transfer (automatic)
23411,3258-ZKPAI,Two year,Yes,Bank transfer (automatic)
23412,3259-FDWOY,Two year,Yes,Bank transfer (automatic)
23413,3259-KNMRR,Two year,Yes,Bank transfer (automatic)
23414,3259-QMXUN,Two year,Yes,Electronic check
23415,3261-CQXOL,Two year,No,Bank transfer (automatic)
23416,3262-EIDHV,Two year,No,Credit card (automatic)
23417,3266-FTKHB,Two year,No,Mailed check
23418,3269-ATYWD,Month-to-month,Yes,Bank transfer (automatic)
23419,3272-VUHPV,Month-to-month,No,Bank transfer (automatic)
23420,3274-NSDWE,Two year,No,Credit card (automatic)
23421,3275-RHRNE,One year,Yes,Credit card (automatic)
23422,3276-HDUEG,Month-to-month,Yes,Mailed check
23423,3278-FSIXX,Month-to-month,Yes,Mailed check
23424,3279-DYZQM,Two year,No,Mailed check
23425,3280-MRDOF,Two year,Yes,Credit card (automatic)
23426,3280-NMUVX,One year,No,Credit card (automatic)
23427,3282-ZISZV,One year,No,Credit card (automatic)
23428,3283-WCWXT,Two year,No,Mailed check
23429,3284-SVCRO,Two year,No,Mailed check
23430,3285-UCQVC,Month-to-month,No,Credit card (automatic)
23431,3292-PBZEJ,Month-to-month,Yes,Electronic check
23432,3295-YVUSR,Month-to-month,Yes,Mailed check
23433,3296-SILRA,Month-to-month,Yes,Mailed check
23434,3298-QEICA,Two year,No,Mailed check
23435,3301-LSLWQ,Month-to-month,Yes,Electronic check
23436,3301-VKTGC,One year,Yes,Bank transfer (automatic)
23437,3307-TLCUD,Month-to-month,No,Mailed check
23438,3308-DGHKL,Two year,Yes,Bank transfer (automatic)
23439,3308-JSGML,Two year,Yes,Credit card (automatic)
23440,3308-MHOOC,Month-to-month,Yes,Mailed check
23441,3312-UUMZW,Month-to-month,Yes,Credit card (automatic)
23442,3312-ZWLGF,Month-to-month,Yes,Electronic check
23443,3313-QKNKB,One year,No,Electronic check
23444,3315-IKYZQ,One year,No,Mailed check
23445,3315-TOTBP,Month-to-month,Yes,Mailed check
23446,3316-UWXUY,Month-to-month,Yes,Credit card (automatic)
23447,3317-HRTNN,Month-to-month,No,Electronic check
23448,3317-VLGQT,Month-to-month,Yes,Electronic check
23449,3318-ISQFQ,Month-to-month,Yes,Bank transfer (automatic)
23450,3318-NMQXL,Month-to-month,Yes,Electronic check
23451,3318-OSATS,Month-to-month,Yes,Electronic check
23452,3319-DWOEP,Month-to-month,Yes,Electronic check
23453,3320-VEOYC,Month-to-month,Yes,Electronic check
23454,3323-CPBWR,Month-to-month,Yes,Credit card (automatic)
23455,3324-OIRTO,One year,Yes,Bank transfer (automatic)
23456,3325-FUYCG,One year,No,Electronic check
23457,3327-YBAKM,One year,Yes,Mailed check
23458,3329-WDIOK,Month-to-month,Yes,Electronic check
23459,3331-HQDTW,Month-to-month,Yes,Mailed check
23460,3334-CTHOL,Month-to-month,Yes,Bank transfer (automatic)
23461,3336-JORSO,Month-to-month,Yes,Electronic check
23462,3338-CVVEH,Month-to-month,No,Electronic check
23463,3339-EAQNV,One year,Yes,Credit card (automatic)
23464,3340-QBBFM,One year,No,Credit card (automatic)
23465,3345-JHUEO,Month-to-month,Yes,Electronic check
23466,3345-PBBFH,Month-to-month,Yes,Bank transfer (automatic)
23467,3346-BRMIS,Month-to-month,Yes,Electronic check
23468,3347-YJZZE,Month-to-month,No,Credit card (automatic)
23469,3348-CFRNX,Month-to-month,Yes,Mailed check
23470,3349-ANQNH,One year,Yes,Electronic check
23471,3351-NGXYI,Month-to-month,Yes,Electronic check
23472,3351-NQLDI,One year,Yes,Credit card (automatic)
23473,3352-ALMCK,Month-to-month,Yes,Mailed check
23474,3352-RICWQ,Two year,No,Mailed check
23475,3354-OADJP,One year,No,Bank transfer (automatic)
23476,3359-DSRKA,Two year,Yes,Mailed check
23477,3363-DTIVD,Two year,No,Electronic check
23478,3363-EWLGO,Month-to-month,No,Mailed check
23479,3365-SAIGS,Month-to-month,Yes,Electronic check
23480,3370-GQEAL,Month-to-month,No,Electronic check
23481,3370-HXOPH,Month-to-month,No,Electronic check
23482,3372-CDXFJ,One year,No,Bank transfer (automatic)
23483,3372-KWFBM,Month-to-month,Yes,Electronic check
23484,3373-DIUUN,Two year,No,Mailed check
23485,3373-YZZYM,Month-to-month,No,Mailed check
23486,3374-LXDEV,Month-to-month,No,Electronic check
23487,3374-PZLXD,Month-to-month,No,Mailed check
23488,3374-TTZTK,Two year,Yes,Electronic check
23489,3376-BMGFE,Month-to-month,Yes,Bank transfer (automatic)
23490,3378-AJRAO,One year,No,Electronic check
23491,3384-CTMSF,Month-to-month,Yes,Electronic check
23492,3387-PLKUI,Month-to-month,No,Mailed check
23493,3387-VATUS,Month-to-month,Yes,Bank transfer (automatic)
23494,3389-KTRXV,Two year,No,Mailed check
23495,3389-YGYAI,Month-to-month,Yes,Electronic check
23496,3391-JSQEW,Month-to-month,Yes,Mailed check
23497,3392-EHMNK,Two year,No,Credit card (automatic)
23498,3393-FMZPV,Month-to-month,Yes,Electronic check
23499,3396-DKDEL,Two year,Yes,Credit card (automatic)
23500,3397-AVTKU,Two year,Yes,Electronic check
23501,3398-FSHON,Month-to-month,Yes,Electronic check
23502,3398-GCPMU,Two year,Yes,Credit card (automatic)
23503,3398-ZOUAA,Month-to-month,Yes,Electronic check
23504,3399-BMLVW,Two year,No,Credit card (automatic)
23505,3400-ESFUW,Two year,No,Bank transfer (automatic)
23506,3401-URHDA,One year,No,Credit card (automatic)
23507,3402-XRIUO,Month-to-month,Yes,Mailed check
23508,3404-JNXAX,Month-to-month,Yes,Electronic check
23509,3407-JMJQQ,Two year,Yes,Bank transfer (automatic)
23510,3407-QGWLG,Month-to-month,Yes,Mailed check
23511,3410-MHHUM,One year,No,Electronic check
23512,3410-YOQBQ,Two year,No,Mailed check
23513,3411-WLRSQ,Month-to-month,Yes,Bank transfer (automatic)
23514,3413-BMNZE,Month-to-month,No,Bank transfer (automatic)
23515,3413-CSSTH,Month-to-month,Yes,Bank transfer (automatic)
23516,3413-DHLPB,Month-to-month,Yes,Bank transfer (automatic)
23517,3415-TAILE,Month-to-month,No,Mailed check
23518,3417-TSCIC,One year,Yes,Mailed check
23519,3419-SNJJD,Month-to-month,No,Bank transfer (automatic)
23520,3420-YJLQT,Month-to-month,No,Electronic check
23521,3420-ZDBMA,Month-to-month,Yes,Mailed check
23522,3422-GALYP,Month-to-month,Yes,Electronic check
23523,3422-LYEPQ,Month-to-month,Yes,Electronic check
23524,3422-WJOYD,One year,No,Mailed check
23525,3423-HHXAO,One year,Yes,Mailed check
23526,3424-NMNBO,One year,Yes,Electronic check
23527,3426-NIYYL,Month-to-month,No,Electronic check
23528,3427-GGZZI,Month-to-month,Yes,Electronic check
23529,3428-MMGUB,Two year,Yes,Electronic check
23530,3428-XZMAZ,Month-to-month,Yes,Electronic check
23531,3429-IFLEM,Two year,No,Credit card (automatic)
23532,3439-GVUSX,Month-to-month,No,Mailed check
23533,3440-JPSCL,Month-to-month,Yes,Mailed check
23534,3441-CGZJH,One year,Yes,Credit card (automatic)
23535,3442-ZHHCC,One year,Yes,Credit card (automatic)
23536,3445-HXXGF,Month-to-month,Yes,Electronic check
23537,3446-QDSZF,Month-to-month,No,Credit card (automatic)
23538,3450-WXOAT,Month-to-month,Yes,Credit card (automatic)
23539,3451-VAWLI,Two year,No,Credit card (automatic)
23540,3452-ABWRL,Month-to-month,Yes,Credit card (automatic)
23541,3452-FLHYD,One year,Yes,Bank transfer (automatic)
23542,3452-GWUIN,Month-to-month,Yes,Electronic check
23543,3452-SRFEG,Month-to-month,Yes,Bank transfer (automatic)
23544,3453-RTHJQ,Month-to-month,Yes,Electronic check
23545,3454-JFUBC,Two year,Yes,Credit card (automatic)
23546,3457-PQBYH,Two year,No,Credit card (automatic)
23547,3458-IDMFK,Two year,Yes,Mailed check
23548,3460-TJBWI,Two year,No,Mailed check
23549,3462-BJQQA,Month-to-month,Yes,Electronic check
23550,3466-BYAVD,Month-to-month,Yes,Mailed check
23551,3466-RITXD,Month-to-month,Yes,Credit card (automatic)
23552,3466-WAESX,Month-to-month,Yes,Electronic check
23553,3468-DRVQJ,One year,No,Electronic check
23554,3470-BTGQO,Month-to-month,No,Mailed check
23555,3470-OBUET,Two year,No,Credit card (automatic)
23556,3472-OAOOR,Month-to-month,Yes,Mailed check
23557,3472-QPRCH,Two year,No,Credit card (automatic)
23558,3473-XIIIT,Month-to-month,Yes,Electronic check
23559,3474-BAFSJ,Two year,Yes,Bank transfer (automatic)
23560,3481-JHUZH,Month-to-month,Yes,Electronic check
23561,3482-ABPKK,One year,No,Mailed check
23562,3486-HOOGQ,Two year,No,Bank transfer (automatic)
23563,3486-KHMLI,Month-to-month,No,Mailed check
23564,3486-NPGST,One year,No,Mailed check
23565,3487-EARAT,One year,No,Credit card (automatic)
23566,3488-PGMQJ,Month-to-month,Yes,Electronic check
23567,3489-HHPFY,Month-to-month,Yes,Electronic check
23568,3489-VSFRD,One year,Yes,Credit card (automatic)
23569,3494-JCHRQ,Month-to-month,Yes,Electronic check
23570,3496-LFSZU,Month-to-month,No,Electronic check
23571,3498-LZGQZ,Two year,Yes,Mailed check
23572,3500-NSDOA,Two year,No,Credit card (automatic)
23573,3500-RMZLT,Month-to-month,Yes,Mailed check
23574,3503-TYDAY,Month-to-month,No,Electronic check
23575,3506-LCJDC,Month-to-month,No,Bank transfer (automatic)
23576,3506-OVLKD,One year,No,Bank transfer (automatic)
23577,3507-GASNP,Two year,No,Mailed check
23578,3508-CFVZL,Two year,No,Mailed check
23579,3508-VLHCZ,Two year,Yes,Credit card (automatic)
23580,3509-GWQGF,Month-to-month,No,Credit card (automatic)
23581,3511-APPBJ,One year,Yes,Credit card (automatic)
23582,3511-BFTJW,Two year,No,Credit card (automatic)
23583,3512-IZIKN,Two year,No,Credit card (automatic)
23584,3518-FSTWG,Two year,Yes,Bank transfer (automatic)
23585,3518-PZXZQ,Month-to-month,Yes,Mailed check
23586,3519-ZKXGG,Month-to-month,Yes,Electronic check
23587,3520-FJGCV,Two year,Yes,Credit card (automatic)
23588,3521-HTQTV,Two year,No,Bank transfer (automatic)
23589,3521-MNKLV,Month-to-month,Yes,Mailed check
23590,3521-SYVOR,Month-to-month,Yes,Electronic check
23591,3522-CDKHF,Month-to-month,Yes,Bank transfer (automatic)
23592,3523-BRGUW,One year,No,Credit card (automatic)
23593,3523-QRQLL,One year,Yes,Bank transfer (automatic)
23594,3524-WQDSG,Month-to-month,Yes,Bank transfer (automatic)
23595,3525-DVKFN,Two year,No,Mailed check
23596,3528-HFRIQ,Month-to-month,Yes,Bank transfer (automatic)
23597,3530-CRZSB,Month-to-month,No,Mailed check
23598,3530-VWVGU,Month-to-month,No,Mailed check
23599,3533-UVMOM,Two year,No,Bank transfer (automatic)
23600,3536-IQCTX,Month-to-month,No,Electronic check
23601,3537-HPKQT,Month-to-month,Yes,Credit card (automatic)
23602,3537-RYBHH,Month-to-month,Yes,Credit card (automatic)
23603,3538-WZPHD,Month-to-month,Yes,Electronic check
23604,3540-RZJYU,Month-to-month,No,Electronic check
23605,3541-ZNUHK,Month-to-month,Yes,Electronic check
23606,3544-FBCAS,Two year,Yes,Credit card (automatic)
23607,3545-CNWRG,Month-to-month,Yes,Electronic check
23608,3546-GHEAE,Two year,No,Mailed check
23609,3547-LQRIK,One year,No,Electronic check
23610,3549-ZTMNH,Two year,Yes,Bank transfer (automatic)
23611,3550-SAHFP,Month-to-month,Yes,Electronic check
23612,3551-GAEGL,One year,No,Bank transfer (automatic)
23613,3551-HUAZH,Month-to-month,Yes,Electronic check
23614,3552-CTCYF,Two year,Yes,Bank transfer (automatic)
23615,3556-BVQGL,One year,Yes,Mailed check
23616,3557-HTYWR,Two year,No,Mailed check
23617,3563-SVYLG,Two year,No,Credit card (automatic)
23618,3565-UNOCC,Month-to-month,Yes,Bank transfer (automatic)
23619,3566-CAAYU,Two year,No,Electronic check
23620,3566-HJGPK,Month-to-month,Yes,Mailed check
23621,3566-VVORZ,Month-to-month,No,Bank transfer (automatic)
23622,3567-PQTSO,One year,Yes,Electronic check
23623,3569-EDBPQ,Month-to-month,Yes,Electronic check
23624,3569-JFODW,Two year,No,Credit card (automatic)
23625,3569-VLDHH,One year,Yes,Electronic check
23626,3570-YUEKJ,Month-to-month,Yes,Electronic check
23627,3571-DPYUH,One year,Yes,Credit card (automatic)
23628,3571-RFHAR,Month-to-month,Yes,Electronic check
23629,3572-UOLYZ,Month-to-month,Yes,Bank transfer (automatic)
23630,3572-UUHRS,One year,No,Bank transfer (automatic)
23631,3577-AMVUX,Month-to-month,No,Mailed check
23632,3580-GICBM,Two year,Yes,Mailed check
23633,3580-HYCSP,Two year,Yes,Bank transfer (automatic)
23634,3580-REOAC,Month-to-month,Yes,Credit card (automatic)
23635,3583-EKAPL,Month-to-month,Yes,Electronic check
23636,3583-KRKMD,Month-to-month,Yes,Bank transfer (automatic)
23637,3584-WKTTW,One year,Yes,Electronic check
23638,3585-ISXZP,Month-to-month,No,Bank transfer (automatic)
23639,3585-YNADK,One year,No,Bank transfer (automatic)
23640,3587-PMCOY,One year,Yes,Electronic check
23641,3588-WSTTJ,Month-to-month,Yes,Electronic check
23642,3589-PPVKW,Month-to-month,Yes,Mailed check
23643,3590-TCXTB,Month-to-month,No,Mailed check
23644,3594-BDSOA,One year,No,Credit card (automatic)
23645,3594-IVHJZ,Month-to-month,Yes,Mailed check
23646,3594-KADLU,Month-to-month,No,Mailed check
23647,3594-UVONA,One year,Yes,Credit card (automatic)
23648,3597-MVHJT,Month-to-month,Yes,Bank transfer (automatic)
23649,3597-YASZG,Two year,Yes,Bank transfer (automatic)
23650,3604-WLABM,Month-to-month,No,Electronic check
23651,3605-JISKB,One year,No,Credit card (automatic)
23652,3606-SBKRY,One year,Yes,Electronic check
23653,3606-TWKGI,Month-to-month,Yes,Electronic check
23654,3612-YUNGG,Two year,Yes,Credit card (automatic)
23655,3612-YVGSJ,Two year,Yes,Credit card (automatic)
23656,3617-XLSGQ,Two year,No,Bank transfer (automatic)
23657,3620-EHIMZ,Two year,No,Mailed check
23658,3620-MWJNE,Month-to-month,Yes,Mailed check
23659,3621-CEOVK,Month-to-month,Yes,Electronic check
23660,3621-CHYVB,Month-to-month,Yes,Bank transfer (automatic)
23661,3623-FQBOX,Month-to-month,Yes,Mailed check
23662,3627-FCRDW,Month-to-month,No,Electronic check
23663,3627-FHKBK,Month-to-month,No,Mailed check
23664,3629-WEAAM,Month-to-month,No,Mailed check
23665,3629-ZNKXA,Month-to-month,Yes,Electronic check
23666,3633-CDBUW,One year,No,Electronic check
23667,3635-JBPSG,Two year,Yes,Mailed check
23668,3635-QQRQD,Two year,Yes,Credit card (automatic)
23669,3638-DIMPH,One year,No,Electronic check
23670,3638-VBZTA,Two year,Yes,Bank transfer (automatic)
23671,3638-WEABW,Two year,Yes,Credit card (automatic)
23672,3639-XJHKQ,Month-to-month,Yes,Electronic check
23673,3640-JQGJG,Month-to-month,No,Bank transfer (automatic)
23674,3640-PHQXK,Month-to-month,Yes,Electronic check
23675,3642-BYHDO,Two year,No,Bank transfer (automatic)
23676,3642-GKTCT,One year,Yes,Mailed check
23677,3643-AHCFP,Month-to-month,Yes,Bank transfer (automatic)
23678,3644-QXEHN,Month-to-month,No,Electronic check
23679,3645-DEYGF,Month-to-month,No,Mailed check
23680,3646-ITDGM,Two year,No,Bank transfer (automatic)
23681,3647-GMGDH,Month-to-month,Yes,Credit card (automatic)
23682,3648-GZPHF,One year,Yes,Mailed check
23683,3649-JPUGY,Two year,Yes,Bank transfer (automatic)
23684,3653-NCRDJ,One year,Yes,Mailed check
23685,3654-ARMGP,Two year,No,Credit card (automatic)
23686,3655-SNQYZ,Two year,No,Credit card (automatic)
23687,3656-TKRVZ,Month-to-month,No,Electronic check
23688,3657-COGMW,Month-to-month,No,Credit card (automatic)
23689,3658-KIBGF,Month-to-month,Yes,Electronic check
23690,3658-QQJYD,One year,Yes,Credit card (automatic)
23691,3662-FXJFO,Two year,Yes,Mailed check
23692,3663-MITLP,Month-to-month,Yes,Electronic check
23693,3665-JATSN,Month-to-month,Yes,Electronic check
23694,3668-QPYBK,Month-to-month,Yes,Mailed check
23695,3669-LVWZB,Month-to-month,Yes,Mailed check
23696,3669-OYSJI,Month-to-month,No,Credit card (automatic)
23697,3669-WHAFY,Two year,Yes,Credit card (automatic)
23698,3671-SHRSP,Month-to-month,Yes,Mailed check
23699,3672-YITQD,Month-to-month,Yes,Electronic check
23700,3675-EQOZA,Month-to-month,No,Bank transfer (automatic)
23701,3675-YDUPJ,Month-to-month,Yes,Mailed check
23702,3677-IYRBF,Month-to-month,Yes,Electronic check
23703,3677-TNKIO,Month-to-month,Yes,Credit card (automatic)
23704,3678-MNGZX,Two year,No,Bank transfer (automatic)
23705,3679-XASPY,Month-to-month,No,Electronic check
23706,3680-CTHUH,One year,Yes,Credit card (automatic)
