SubscriptionID,CustomerID,Tenure,MonthlyCharges,TotalCharges,ChurnFlag
9093,1170-SASML,69,85.4,5869.4,0
9094,4872-JCVCA,71,47.6,3377.8,0
9095,2038-LLMLM,48,103.85,4946.05,0
9096,6173-ITPWD,47,83.35,4065.0,1
9097,5346-BZCHP,69,19.4,1346.2,0
9098,9734-UYXQI,2,49.4,106.55,1
9099,1216-BGTSP,45,108.45,4964.7,0
9100,4138-NAXED,51,81.0,4085.75,0
9101,2189-UXTKY,22,79.2,1742.75,1
9102,0744-BIKKF,72,86.65,6224.8,0
9103,7483-IQWIB,37,92.95,3415.25,0
9104,5248-KWLAR,71,90.35,6325.25,0
9105,4958-GZWIY,7,48.7,340.25,1
9106,7996-MHXLW,66,25.15,1683.6,0
9107,7833-PKIHD,51,76.4,3966.3,0
9108,7061-OVMIM,30,19.55,608.5,0
9109,5153-RTHKF,34,85.35,2896.6,0
9110,1852-QSWCD,64,24.8,1514.85,0
9111,4832-VRBMR,65,103.15,6792.45,0
9112,9079-LWTFD,47,100.75,4669.2,0
9113,6356-ELRKD,1,95.6,95.6,1
9114,8624-GIOUT,49,59.75,2934.3,1
9115,3392-EHMNK,67,94.1,6302.8,0
9116,5986-WWXDV,39,19.35,779.2,0
9117,3061-BCKYI,14,19.9,283.75,0
9118,6179-GJPSO,43,108.15,4600.7,1
9119,7901-TBKJX,56,101.05,5594.0,0
9120,7228-PAQPD,14,59.1,772.85,0
9121,3177-LASXD,1,71.35,71.35,1
9122,7746-QYVCO,16,55.85,857.8,0
9123,5804-HYIEZ,70,106.05,7554.05,0
9124,9919-FZDED,72,84.1,5981.65,0
9125,5934-TSSAU,23,75.3,1702.9,0
9126,3486-KHMLI,21,24.7,467.15,0
9127,4897-QSUYC,1,20.15,20.15,1
9128,1084-UQCHV,1,69.75,69.75,1
9129,8290-YWKHZ,32,93.2,2931.0,1
9130,2955-BJZHG,17,80.85,1400.85,1
9131,3806-DXQOM,4,33.65,137.85,1
9132,6784-XYJAE,36,55.8,1941.5,0
9133,3933-DQPWX,50,39.7,1932.75,0
9134,6661-EIPZC,48,29.5,1423.05,0
9135,8957-THMOA,50,20.15,970.85,0
9136,2251-PYLPB,72,79.55,5810.9,0
9137,5555-RNPGT,10,24.8,223.9,0
9138,1057-FOGLZ,18,19.65,391.7,0
9139,9300-RENDD,1,79.95,79.95,1
9140,0761-AETCS,1,19.3,19.3,1
9141,8087-LGYHQ,9,94.05,811.65,0
9142,4137-BTIKL,2,90.75,174.75,0
9143,2190-BCXEC,40,78.85,3126.85,0
9144,6227-FBDXH,69,99.5,6841.45,0
9145,2153-MREFK,37,99.2,3754.6,1
9146,2911-WDXMV,18,80.55,1406.65,0
9147,7206-PQBBZ,11,70.2,834.7,0
9148,3106-ULWFW,8,85.2,627.4,1
9149,0925-VYDLG,3,75.25,242.0,1
9150,4547-FZJWE,55,59.45,3157.0,0
9151,7422-WNBTY,33,93.35,3092.0,0
9152,0842-IWYCP,46,44.95,2168.9,0
9153,3521-HTQTV,34,26.1,980.35,0
9154,3744-ZBHON,3,20.2,65.95,0
9155,3373-DIUUN,30,21.25,711.9,0
9156,8383-SGHJU,33,59.4,1952.8,0
9157,7607-QKKTJ,45,95.0,4368.85,0
9158,7707-PYBBH,40,61.9,2647.1,0
9159,8984-HPEMB,71,118.65,8477.6,0
9160,4349-GFQHK,1,54.35,54.35,1
9161,4139-DETXS,72,64.45,4528.0,0
9162,9779-DPNEJ,22,80.15,1790.65,0
9163,9805-FILKB,46,20.2,845.6,0
9164,5793-YOLJN,55,21.0,1210.3,0
9165,0673-IGUQO,1,20.45,20.45,0
9166,4123-FCVCB,12,75.85,854.45,0
9167,8819-IMISP,31,80.45,2429.1,0
9168,7802-EFKNY,5,24.95,100.4,1
9169,8311-UEUAB,67,75.5,5229.45,0
9170,5858-EAFCZ,1,44.45,44.45,0
9171,8035-BUYVG,40,42.35,1716.45,1
9172,1163-ONYEY,41,74.55,3023.55,0
9173,9787-XVQIU,1,75.3,75.3,1
9174,8945-MUQUF,51,94.8,4837.6,1
9175,5656-MJEFC,42,48.15,2032.3,0
9176,8051-HJRLT,1,70.55,70.55,1
9177,6082-OQFBA,23,19.65,436.9,0
9178,8974-OVACP,1,20.15,20.15,0
9179,4010-YLMVT,56,106.6,5893.95,0
9180,1379-FRVEB,15,91.0,1430.05,0
9181,8612-GXIDD,12,25.4,313.0,0
9182,6288-CHQJB,54,69.95,3871.85,0
9183,8160-HOWOX,7,66.85,458.1,0
9184,3023-GFLBR,33,86.15,2745.7,1
9185,6648-INWPS,16,20.15,341.35,0
9186,4223-BKEOR,21,64.85,1336.8,0
9187,4079-VTGLK,30,74.85,2181.75,0
9188,1763-WQFUK,3,50.5,147.75,0
9189,1391-UBDAR,11,72.9,818.45,0
9190,8894-JVDCV,62,115.05,7133.45,0
9191,2023-VQFDL,18,19.0,348.8,0
9192,1345-GKDZZ,6,19.55,128.6,0
9193,2014-MKGMH,46,101.1,4674.4,0
9194,5628-FCGYG,21,84.1,1737.45,0
9195,2560-WBWXF,68,24.15,1498.85,0
9196,0248-IPDFW,1,50.1,50.1,0
9197,7978-DKUQH,25,74.6,1797.75,0
9198,6844-DZKRF,2,50.2,109.25,0
9199,4695-WJZUE,2,88.55,179.25,1
9200,7619-ODSGN,24,54.75,1338.15,1
9201,8879-XUAHX,71,116.25,8564.75,0
9202,3689-MOZGR,29,31.2,926.2,0
9203,4335-UPJSI,24,19.75,498.1,0
9204,0524-IAVZO,30,85.0,2624.25,1
9205,2737-YNGYW,2,80.55,184.1,1
9206,1784-EZDKJ,51,106.8,5498.8,0
9207,9297-FVVDH,57,84.5,4845.4,0
9208,8007-YYPWD,15,25.05,369.1,0
9209,7101-HRBLJ,72,83.7,6096.9,0
9210,5159-YFPKQ,2,75.8,160.75,1
9211,6635-CPNUN,28,96.6,2684.35,0
9212,4021-RQSNY,29,98.5,3004.15,1
9213,5453-YBTWV,70,101.1,6994.8,0
9214,5039-LZRQT,13,20.2,273.25,0
9215,2931-VUVJN,59,94.05,5483.9,0
9216,9061-TIHDA,13,95.25,1233.65,1
9217,8699-ASUFO,7,74.4,527.9,1
9218,6418-PIQSP,62,81.0,4985.9,0
9219,8220-OCUFY,21,60.25,1258.35,0
9220,3995-WFCSM,2,60.85,111.4,0
9221,1895-QTKDO,1,43.95,43.95,0
9222,2038-OEQZH,4,86.05,308.1,0
9223,1178-PZGAB,19,20.25,383.65,0
9224,7927-AUXBZ,30,85.15,2555.9,1
9225,2626-VEEWG,67,19.4,1284.2,0
9226,2878-RMWXY,72,102.65,7550.3,0
9227,7375-WMVMT,71,95.5,6707.15,0
9228,1136-XGEQU,50,84.15,4164.4,0
9229,2530-FMFXO,56,103.2,5873.75,0
9230,1657-DYMBM,53,19.9,1110.05,0
9231,7311-MQJCH,5,19.55,99.6,0
9232,5970-GHJAW,46,19.95,862.4,0
9233,4195-PNGZS,69,24.45,1718.2,0
9234,5003-XZWWO,71,84.2,5956.85,0
9235,3988-RQIXO,1,91.3,91.3,1
9236,7622-FWGEW,56,85.65,4824.45,0
9237,6922-NCEDI,56,21.2,1238.65,0
9238,2514-GINMM,1,79.5,79.5,1
9239,9891-NQDBD,28,25.55,672.2,0
9240,6131-IUNXN,19,20.2,382.2,0
9241,8548-AWOFC,66,63.85,4264.6,0
9242,9798-DRYDS,17,61.95,1070.7,0
9243,8532-UEFWH,52,25.75,1345.85,0
9244,6296-DDOOR,19,58.2,1045.25,0
9245,7951-VRDVK,36,85.85,3003.55,0
9246,5931-FLJJF,7,70.1,467.55,1
9247,4815-YOSUK,72,104.9,7537.5,0
9248,2659-VXMWZ,67,111.3,7482.1,1
9249,0380-NEAVX,34,99.85,3343.15,0
9250,3207-OYBWH,57,95.25,5427.05,1
9251,4285-GYRQC,7,86.25,587.1,1
9252,7216-EWTRS,1,100.8,100.8,1
9253,7488-MXJIV,4,85.65,321.65,1
9254,7401-JIXNM,54,91.3,4965.0,0
9255,4365-MSDYN,8,19.55,161.15,0
9256,7036-TYDEC,69,104.0,7028.5,0
9257,5802-ADBRC,50,104.4,5232.9,0
9258,8076-FEZKJ,10,19.5,225.85,0
9259,5197-YPYBZ,12,25.25,274.7,0
9260,8337-MSSXB,14,86.3,1180.95,1
9261,4312-GVYNH,70,49.85,3370.2,0
9262,8495-LJDFO,64,108.95,7111.3,0
9263,0839-JTCUD,66,89.9,5958.85,0
9264,5494-WOZRZ,71,82.0,5999.85,0
9265,1302-UHBDD,20,89.95,1648.45,0
9266,2234-EOFPT,72,79.35,5753.25,0
9267,8619-IJNDK,71,64.05,4492.9,0
9268,8378-LKJAF,38,101.15,3956.7,0
9269,8182-BJDSI,28,89.95,2625.55,1
9270,2528-HFYZX,17,76.45,1233.4,1
9271,1153-GNOLC,33,39.1,1309.0,0
9272,3298-QEICA,23,34.6,813.45,0
9273,0788-DXBFY,58,19.55,1108.8,0
9274,3597-YASZG,70,104.45,7349.35,0
9275,3496-LFSZU,4,70.5,294.2,0
9276,5242-UOWHD,45,20.35,929.2,0
9277,2482-CZGBB,10,70.0,740.0,1
9278,8097-VBQTZ,54,69.9,3883.3,0
9279,4500-HKANN,23,59.7,1414.2,0
9280,9917-KWRBE,41,78.35,3211.2,0
9281,3420-ZDBMA,5,71.45,371.6,0
9282,6479-SZPLM,36,19.45,754.5,0
9283,2212-LYASK,27,45.85,1246.4,0
9284,1393-IMKZG,1,95.85,95.85,0
9285,8069-RHUXK,67,35.7,2545.7,0
9286,3398-GCPMU,72,89.55,6448.85,0
9287,2908-WGAXL,56,24.95,1468.9,0
9288,3378-AJRAO,44,24.85,1013.6,0
9289,1013-QCWAM,66,100.8,6690.75,0
9290,0866-QLSIR,34,64.4,2088.75,1
9291,6050-FFXES,69,105.35,7240.65,0
9292,7181-BQYBV,1,102.45,102.45,1
9293,0362-RAOQO,40,19.65,830.25,0
9294,9554-DFKIC,30,54.45,1588.7,0
9295,5527-ACHSO,11,70.5,829.3,0
9296,0829-DDVLK,15,20.1,302.45,0
9297,1399-UBQIU,11,69.35,712.25,0
9298,1813-JLKWR,64,19.8,1336.65,0
9299,0336-PIKEI,72,74.4,5360.75,0
9300,7322-OCWHC,72,93.05,6735.05,0
9301,9537-VHDTA,1,51.2,51.2,0
9302,4957-TIALW,15,65.6,1010.0,0
9303,2054-PJOCK,60,80.55,4847.05,0
9304,9150-HEPMB,56,52.7,3019.7,0
9305,5440-FLBQG,69,108.4,7318.2,1
9306,2135-DQWAQ,5,85.3,420.45,0
9307,4056-QHXHZ,72,107.45,7576.7,0
9308,7470-MCQTK,13,48.75,633.4,1
9309,9030-QGZNL,8,20.85,161.65,0
9310,6204-IEUXJ,3,80.1,217.55,1
9311,3126-WQMGH,49,52.15,2583.75,0
9312,4529-CKBCL,2,80.2,146.05,1
9313,2506-CLAKW,6,98.15,567.45,1
9314,7176-WRTNX,70,114.95,7711.25,0
9315,1583-IHQZE,12,112.95,1384.75,1
9316,5732-IKGQH,52,104.45,5481.25,0
9317,9239-GZHZE,72,113.65,8124.2,0
9318,7205-BAIAD,40,20.6,827.3,0
9319,0151-ONTOV,1,70.9,70.9,1
9320,4140-MUHUG,3,86.85,220.95,1
9321,0093-EXYQL,40,91.55,3673.6,0
9322,8064-RAVOH,1,49.85,49.85,0
9323,0219-QAERP,30,19.8,576.65,0
9324,0320-JDNQG,23,99.85,2331.3,1
9325,7180-PISOG,1,74.5,74.5,1
9326,9168-INPSZ,44,104.15,4495.65,0
9327,3571-RFHAR,65,109.15,6941.2,1
9328,0015-UOCOJ,7,48.2,340.35,0
9329,5334-AFQJB,72,25.1,1789.9,0
9330,2754-SDJRD,8,100.15,908.55,0
9331,9578-VRMNM,16,65.2,1043.35,1
9332,1587-FKLZB,66,99.5,6822.15,1
9333,6140-QNRQQ,1,71.55,71.55,1
9334,8963-JLGJT,3,55.9,157.55,0
9335,4307-KTUMW,53,93.9,5029.2,1
9336,1465-LNTLJ,8,64.4,581.7,0
9337,9339-FIIJL,72,85.95,6151.9,0
9338,2027-FECZV,12,106.7,1253.9,1
9339,2672-DZUOY,1,25.15,25.15,1
9340,4706-DGAHW,1,45.2,45.2,0
9341,3870-MQAMG,54,110.35,5893.15,1
9342,6670-MFRPK,69,79.2,5420.65,0
9343,6177-PEVRA,48,55.5,2627.35,0
9344,4800-CZMPC,48,103.25,5037.55,1
9345,4813-HQMGZ,8,90.25,743.75,0
9346,7579-KKLOE,71,91.25,6589.6,0
9347,7377-DMMRI,2,47.8,92.45,1
9348,8402-EIVQS,67,100.9,6733.15,0
9349,4947-DSMXK,34,97.7,3410.0,0
9350,7245-NIIWQ,3,69.85,199.85,0
9351,0002-ORFBO,9,65.6,593.3,0
9352,3324-OIRTO,71,104.65,7288.4,0
9353,5414-OFQCB,57,90.45,5229.8,0
9354,4967-WPNCF,72,63.7,4464.8,0
9355,8552-OBVRU,48,104.5,5068.05,0
9356,8499-BRXTD,18,20.1,401.85,0
9357,9154-QDGTH,43,104.3,4451.85,0
9358,8197-BFWVU,72,93.25,6688.95,0
9359,2577-GVSIL,35,73.45,2661.1,0
9360,9367-OIUXP,4,20.7,73.05,0
9361,6770-UAYGJ,49,25.25,1211.65,0
9362,6463-HHXJR,71,100.5,7030.65,0
9363,7928-VJYAB,11,90.6,1020.2,0
9364,1187-WILMM,63,89.4,5597.65,0
9365,9776-OJUZI,65,95.45,6223.3,0
9366,1306-RPWXZ,49,20.45,1024.65,0
9367,8949-JTMAY,29,98.6,2933.2,1
9368,2774-LVQUS,15,83.05,1258.3,1
9369,3097-PYWXL,4,19.95,82.9,0
9370,2266-SJNAT,72,109.15,7789.6,0
9371,0869-PAPRP,26,85.7,2067.0,0
9372,4238-JSSWH,35,102.05,3452.55,0
9373,2972-YDYUW,57,94.7,5468.95,0
9374,1104-FEJAM,28,64.4,1802.15,0
9375,2809-ILCYT,25,26.8,733.55,0
9376,5499-ECUTN,47,66.05,3021.45,0
9377,4981-FLTMF,57,65.2,3687.85,0
9378,9121-PHQSR,16,85.05,1391.15,0
9379,3113-IWHLC,5,55.8,274.35,0
9380,3211-ILJTT,17,70.4,1214.05,1
9381,4612-THJBS,56,104.75,5510.65,1
9382,4277-BWBML,72,19.95,1322.85,0
9383,4094-NSEDU,21,94.25,1973.75,1
9384,0234-TEVTT,48,45.0,2196.3,0
9385,4304-TSPVK,68,114.9,7843.55,0
9386,1552-AAGRX,30,106.4,3211.9,0
9387,2637-FKFSY,3,46.1,130.15,0
9388,9796-MVYXX,14,39.7,692.35,0
9389,0020-INWCK,71,95.75,6849.4,0
9390,2683-JXWQQ,61,33.6,2117.2,0
9391,9548-ZMVTX,72,90.45,6565.85,0
9392,8739-XNIKG,5,84.0,424.75,0
9393,7874-ECPQJ,4,20.05,85.5,0
9394,7089-RKVSZ,8,24.4,203.95,0
9395,9755-JHNMN,49,67.4,3306.85,0
9396,3981-QSVQI,8,19.7,168.9,0
9397,2789-HQBOU,3,80.35,253.8,0
9398,9424-CMPOG,9,19.6,197.4,0
9399,5067-WJEUN,67,54.2,3838.2,0
9400,3450-WXOAT,46,45.2,2065.15,0
9401,9251-WNSOD,67,75.1,5064.45,0
9402,6974-DAFLI,55,19.7,1140.05,0
9403,2616-UUTFK,33,72.75,2447.45,0
9404,7064-JHXCE,62,20.05,1263.9,0
9405,5103-MHMHY,1,45.95,45.95,1
9406,7989-AWGEH,49,39.2,1838.15,0
9407,4373-VVHQL,1,44.75,44.75,0
9408,4559-UWIHT,14,82.65,1185.0,0
9409,7268-IGMFD,18,93.9,1743.9,0
9410,1846-XWOQN,1,70.15,70.15,1
9411,0235-KGSLC,1,85.55,85.55,1
9412,6650-BWFRT,72,117.15,8529.5,0
9413,9570-KYEUA,64,99.25,6549.45,0
9414,6993-YGFJV,69,112.55,7806.5,0
9415,7176-WIONM,12,49.85,617.15,0
9416,5141-ZUVBH,9,93.0,870.25,0
9417,1089-HDMKP,11,54.55,601.25,0
9418,1821-BUCWY,30,55.65,1653.85,0
9419,2712-SYWAY,1,25.7,25.7,0
9420,0730-BGQGF,71,90.3,6287.3,0
9421,5498-IBWPI,66,49.4,3251.85,0
9422,9101-NTIXF,2,19.4,50.6,0
9423,0013-SMEOE,71,109.7,7904.25,0
9424,9314-QDMDW,11,61.25,729.95,0
9425,9308-ANMVE,47,55.3,2654.05,0
9426,2884-GBPFB,35,70.3,2416.55,1
9427,3757-NJYBX,32,106.35,3520.75,1
9428,3413-DHLPB,60,103.75,5969.95,0
9429,7649-PHJVR,11,19.5,226.8,0
9430,6114-TCFID,29,39.5,1082.75,0
9431,3787-TRIAL,21,26.05,565.75,0
9432,2573-GYRUU,48,91.05,4370.75,0
9433,5156-UMKOW,3,29.65,90.05,0
9434,1247-QBVSH,43,50.2,2169.4,0
9435,6734-GMPVK,5,105.3,550.6,0
9436,9822-OAOVB,1,55.45,55.45,0
9437,6161-ERDGD,71,85.45,6300.85,0
9438,1226-JZNKR,8,19.8,160.05,0
9439,7318-EIVKO,8,59.25,436.6,0
9440,3771-PZOBW,20,90.7,1781.35,0
9441,5136-KCKGI,33,103.7,3467.0,1
9442,8231-BSWXX,71,79.05,5552.5,0
9443,6486-LHTMA,31,90.7,2835.5,0
9444,4083-BFNYK,38,95.0,3591.25,0
9445,3722-WPXTK,1,88.35,88.35,1
9446,7389-KBFIT,2,30.25,63.75,0
9447,7623-HKYRK,6,19.7,111.65,0
9448,0310-SUCIN,71,84.8,6046.1,0
9449,5197-PYEPU,42,94.45,3923.8,0
9450,2929-ERCFZ,8,94.2,777.3,1
9451,7548-SEPYI,5,96.25,512.45,1
9452,8835-VSDSE,2,70.7,141.45,1
9453,6619-RPLQZ,45,20.85,892.15,0
9454,3275-RHRNE,28,60.0,1682.05,0
9455,3503-TYDAY,43,80.45,3398.9,0
9456,6901-GOGZG,60,84.95,4984.85,0
9457,1623-NLDOT,42,33.55,1445.3,1
9458,7021-XSNYE,7,49.65,305.55,0
9459,9621-OUPYD,25,20.2,507.9,0
9460,9898-KZQDZ,40,94.55,3640.45,1
9461,8982-NHAVY,27,100.5,2673.45,0
9462,4307-KWMXE,10,35.75,389.8,0
9463,0141-YEAYS,27,86.45,2401.05,0
9464,2450-ZKEED,11,53.8,651.55,0
9465,3694-DELSO,4,38.55,156.1,0
9466,3893-JRNFS,68,39.9,2796.35,0
9467,9603-OAIHC,1,70.05,70.05,0
9468,1133-KXCGE,18,20.1,407.05,0
9469,5236-PERKL,57,112.95,6465.0,1
9470,1049-FYSYG,17,35.65,646.05,0
9471,7854-FOKSF,1,35.9,35.9,1
9472,2519-FAKOD,38,99.25,3777.15,1
9473,8406-LNMHF,59,82.95,4903.15,0
9474,0142-GVYSN,26,20.3,511.25,0
9475,8263-JQAIK,2,24.45,47.5,1
9476,0023-UYUPN,50,25.2,1306.3,0
9477,8314-DPQHL,9,50.8,463.6,0
9478,1465-WCZVT,3,19.65,60.65,0
9479,9481-SFCQY,14,59.8,824.85,0
9480,6360-SVNWV,31,73.55,2094.65,0
9481,0567-GGCAC,7,61.4,438.9,0
9482,7089-IVVAZ,8,103.35,847.3,1
9483,8884-MRNSU,17,19.9,329.75,0
9484,2171-UDMFD,32,19.45,674.55,0
9485,9050-IKDZA,2,81.5,162.55,0
9486,2205-YMZZJ,7,84.8,546.95,1
9487,9802-CAQUT,72,109.55,7887.25,0
9488,1254-IZEYF,31,99.95,3186.65,1
9489,0187-WZNAB,27,74.4,1972.35,0
9490,9492-TOKRI,18,90.0,1527.35,1
9491,1475-VWVDO,7,74.9,490.55,0
9492,9221-OTIVJ,14,104.85,1531.4,1
9493,1357-MVDOZ,11,59.65,683.25,0
9494,7602-MVRMB,72,110.45,8058.85,0
9495,3325-FUYCG,28,106.1,2847.4,1
9496,5908-QMGOE,15,74.2,1133.9,1
9497,1197-BVMVG,4,74.45,294.45,0
9498,7878-JGDKK,4,44.55,220.75,0
9499,1088-AUUZZ,56,75.85,4261.2,0
9500,0397-GZBBC,59,93.85,5574.75,1
9501,5406-KGRMX,71,24.55,1719.15,0
9502,8481-YYXWG,5,89.35,461.7,1
9503,5968-HYJRZ,47,24.55,1160.45,0
9504,5198-EFNBM,57,90.65,5199.8,0
9505,7516-GMHUV,50,105.05,5163.3,0
9506,7140-ADSMJ,8,20.45,162.3,0
9507,2230-XTUWL,48,19.55,883.35,0
9508,7706-YLMQA,70,19.7,1341.5,0
9509,2585-KTFRE,1,70.45,70.45,0
9510,7994-UYIVZ,8,85.65,659.45,0
9511,2609-IAICY,1,77.15,77.15,1
9512,1740-CSDJP,1,35.25,35.25,1
9513,7717-BICXI,60,20.55,1205.05,0
9514,6559-RAKOZ,49,97.95,4917.9,0
9515,2636-OHFMN,4,48.55,201.0,1
9516,4716-MRVEN,29,20.0,599.3,0
9517,2143-LJULT,67,25.25,1733.15,0
9518,1323-OOEPC,53,98.4,5149.5,1
9519,3200-MNQTF,67,70.9,4677.1,0
9520,6164-HXUGH,6,19.85,119.3,0
9521,5630-IXDXV,47,106.35,4849.1,0
9522,0320-DWVTU,53,99.5,5424.25,0
9523,9135-MGVPY,69,84.7,5878.9,0
9524,1212-GLHMD,3,86.05,244.85,0
9525,6614-YWYSC,61,25.0,1501.75,0
9526,9588-OZDMQ,2,45.0,89.75,0
9527,7641-EUYET,46,100.7,4541.2,1
9528,6476-EPYZR,12,20.5,255.5,0
9529,9921-ZVRHG,14,80.45,1072.0,1
9530,1174-FGIFN,28,90.45,2509.25,0
9531,6620-HVDUJ,24,60.45,1440.75,0
9532,4701-MLJPN,31,55.25,1715.65,1
9533,1032-MAELW,68,78.45,5333.35,0
9534,7641-TQFHN,39,100.55,3895.35,0
9535,1552-TKMXS,42,20.35,869.9,0
9536,9206-GVPEQ,13,54.45,706.85,1
9537,8622-ZLFKO,6,90.75,512.25,0
9538,1596-BBVTG,35,75.35,2636.05,1
9539,6188-UXBBR,38,20.25,814.75,0
9540,2333-KWEWW,18,20.05,388.6,0
9541,5702-SKUOB,4,19.6,93.45,0
9542,1134-YWTYF,27,53.8,1389.85,0
9543,6061-GWWAV,41,70.2,2894.55,0
9544,0679-TDGAK,50,75.5,4025.6,0
9545,6585-WCEWR,72,20.35,1354.4,0
9546,8433-WXGNA,2,75.7,189.2,1
9547,9405-GPBBG,64,110.5,7069.25,0
9548,3707-GNWHM,1,74.25,74.25,1
9549,7016-NVRIC,29,90.1,2656.7,0
9550,5829-NVSQN,23,68.75,1689.45,0
9551,9067-YGSCA,70,26.05,1856.4,0
9552,9067-SQTNS,44,20.6,926.0,0
9553,1776-SPBWV,34,20.1,682.1,0
9554,8735-SDUFN,72,24.3,1778.7,0
9555,9668-PUGNU,71,24.5,1816.2,0
9556,1926-QUZNN,72,25.25,1841.2,0
9557,9565-AXSMR,52,19.2,1054.75,0
9558,8922-LIEGH,25,89.7,2187.55,1
9559,8869-LIHMK,64,115.1,7334.05,0
9560,8245-UMPYT,16,96.4,1581.2,1
9561,5186-SAMNZ,1,69.5,69.5,1
9562,0447-RXSGD,24,99.65,2404.85,0
9563,4927-WWOOZ,2,91.45,171.45,0
9564,5788-YPOEG,34,84.75,2839.45,0
9565,5373-SFODM,36,85.25,3132.75,1
9566,0661-KBKPA,53,78.75,3942.45,0
9567,9081-WWXKP,47,20.25,873.4,0
9568,0784-ZQJZX,72,19.9,1529.65,0
9569,3133-PZNSR,72,97.75,6991.6,0
9570,8178-EYZUO,46,93.7,4154.8,1
9571,3230-JCNZS,71,99.0,7061.65,0
9572,0277-ORXQS,66,50.55,3364.55,0
9573,5130-IEKQT,25,105.95,2655.25,1
9574,3230-WYKIR,18,82.0,1425.45,1
9575,5766-ZJYBB,1,19.4,19.4,1
9576,8931-GJJIQ,9,83.3,803.3,1
9577,4277-PVRAN,8,80.1,679.3,1
9578,0022-TCJCI,45,62.7,2791.5,1
9579,0722-SVSFK,7,100.4,715.0,0
9580,3612-YVGSJ,71,24.45,1681.6,0
9581,9825-YCXWZ,41,101.1,4016.2,0
9582,5397-NSKQG,67,50.9,3281.65,0
9583,8565-HBFNN,69,107.2,7317.1,0
9584,2000-DHJUY,70,92.2,6474.45,0
9585,0203-HHYIJ,25,25.3,676.35,1
9586,8670-ERCJH,72,113.4,8164.1,0
9587,7758-UJWYS,34,40.55,1325.85,0
9588,2050-ONYDQ,65,26.0,1654.85,0
9589,7055-JCGNI,70,111.95,7795.95,0
9590,0739-UUAJR,72,53.8,3952.45,0
9591,4826-DXMUP,35,72.1,2495.15,0
9592,0952-KMEEH,13,98.15,1230.25,1
9593,7285-KLOTR,12,78.85,876.75,0
9594,0654-PQKDW,62,70.75,4263.45,0
9595,7175-NTIXE,25,76.15,1992.95,0
9596,7963-SHNDT,52,39.1,1982.1,0
9597,9796-BPKIW,8,69.95,562.7,0
9598,5843-TTHGI,18,50.0,892.7,0
9599,1849-RJYIG,8,60.0,487.75,0
9600,8868-GAGIO,45,84.55,3713.95,0
9601,4061-UKJWL,3,45.45,141.7,0
9602,8263-QMNTJ,72,115.55,8425.3,0
9603,0188-GWFLE,2,20.05,33.7,0
9604,8129-GMVGI,56,20.05,1090.1,0
9605,2882-DDZPG,12,19.45,227.45,0
9606,3547-LQRIK,47,26.9,1250.85,0
9607,9137-NOQKA,2,19.2,37.2,0
9608,5380-XPJNZ,38,20.05,678.2,0
9609,7996-BPXHY,13,25.0,332.5,0
9610,3227-WLKLI,65,91.55,5963.95,0
9611,0407-BDJKB,60,95.75,5742.9,1
9612,2266-FUBDZ,15,19.35,278.85,0
9613,8237-ULIXL,72,24.85,1871.85,0
9614,9600-UDOPK,30,94.05,2866.45,1
9615,8216-AZUUZ,42,100.4,4303.65,0
9616,9153-BTBVV,71,25.0,1753.0,0
9617,4074-SJFFA,1,54.75,54.75,1
9618,3269-ATYWD,39,95.65,3759.05,1
9619,5186-PEIZU,35,19.25,617.65,0
9620,1074-AMIOH,53,108.25,5935.1,0
9621,4910-GMJOT,1,94.6,94.6,1
9622,0354-WYROK,31,98.9,2911.3,1
9623,4837-QUSFT,65,100.15,6643.5,0
9624,6877-TJMBR,1,84.8,84.8,1
9625,8628-MFKAX,72,116.75,8277.05,0
9626,4361-FEBGN,48,20.15,982.95,0
9627,7748-UMTRK,30,101.3,2974.5,0
9628,0380-ZCSBI,10,20.0,198.7,0
9629,7145-FEJWU,12,105.3,1275.65,0
9630,6463-MVYRY,57,69.85,4003.0,0
9631,3969-JQABI,58,65.25,3791.6,0
9632,9624-EGDEQ,37,19.8,813.3,0
9633,1051-EQPZR,44,19.6,780.25,0
9634,5849-ASHZJ,27,20.05,552.9,0
9635,5780-INQIK,8,49.4,408.25,0
9636,7576-OYWBN,3,76.05,231.8,1
9637,4526-ZJJTM,25,88.4,2191.15,0
9638,8384-FZBJK,57,100.6,5611.7,0
9639,3750-RNQKR,12,19.45,246.25,0
9640,0962-CQPWQ,62,20.3,1296.15,0
9641,3096-YXENJ,65,107.65,7082.85,0
9642,1265-BCFEO,71,80.45,5662.25,0
9643,5837-LXSDN,21,58.85,1215.45,0
9644,5945-AZYHT,71,109.6,7854.15,0
9645,8325-QRPZR,7,75.15,525.0,0
9646,6384-VMJHP,72,73.0,5265.2,0
9647,2262-SLNVK,1,70.1,70.1,0
9648,7730-CLDSV,72,98.65,7129.45,0
9649,1135-HIORI,64,111.45,7266.95,0
9650,0164-APGRB,72,114.9,8496.7,0
9651,6481-ESCNL,29,100.55,2878.75,0
9652,1790-NESIO,13,20.4,261.3,0
9653,1550-EENBN,31,104.35,3205.6,0
9654,5539-TMZLF,1,69.75,69.75,1
9655,4323-SADQS,7,34.5,279.25,1
9656,4446-BZKHU,61,105.55,6281.45,1
9657,5202-IVJNU,39,30.1,1131.3,1
9658,5976-JCJRH,10,70.3,738.2,1
